MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60,RL,18800,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,Other,SBrkr,TA,TA,PConc,None,None,None,None,712,None,0,84,796,GasA,TA,Y,,790,784,0,1574,1,0,2,1,3,1,TA,6,Typ,1,None,None,Other,None,2,566,None,None,Y,306,111,0,0,0,0,None,None,None,0,7,2006,WD,Normal,190000.0
70,RM,10690,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,Gd,CBlock,None,None,None,None,456,None,0,216,672,GasA,Gd,Y,,672,672,0,1344,0,0,1,0,3,1,TA,6,Typ,0,None,None,Other,None,1,468,None,None,Y,0,128,218,0,0,0,None,None,None,0,7,2009,WD,Normal,147000.0
20,RL,9500,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,Other,SBrkr,TA,TA,CBlock,None,None,None,None,609,None,0,785,1394,GasA,Gd,Y,,1394,0,0,1394,1,0,1,1,3,1,TA,6,Typ,2,None,None,Other,None,2,514,None,None,Y,0,76,0,0,185,0,None,None,None,0,7,2009,WD,Normal,159000.0
80,RL,9150,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,Other,SBrkr,TA,TA,CBlock,None,None,None,None,371,None,0,728,1099,GasA,Gd,Y,,1431,0,0,1431,0,1,1,0,3,1,TA,6,Typ,1,None,None,Other,None,1,296,None,None,Y,64,110,0,0,0,0,None,None,None,0,12,2008,WD,Normal,165000.0
20,RL,7800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,Other,SBrkr,TA,TA,PConc,None,None,None,None,540,None,0,728,1268,GasA,Gd,Y,,1268,0,0,1268,0,0,1,0,2,1,TA,7,Typ,1,None,None,Other,None,1,244,None,None,Y,0,98,0,0,0,0,None,None,None,0,3,2010,WD,Normal,132000.0
20,RL,9830,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,Other,SBrkr,TA,Gd,CBlock,None,None,None,None,72,None,258,733,1063,GasA,Ex,Y,,1287,0,0,1287,1,0,1,0,3,1,Gd,7,Typ,1,None,None,Other,None,2,576,None,None,Y,364,17,0,0,182,0,None,None,None,0,3,2010,WD,Normal,162000.0
60,RL,8121,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,TA,PConc,None,None,None,None,0,None,0,953,953,GasA,Ex,Y,,953,711,0,1664,0,0,2,1,3,1,TA,7,Typ,1,None,None,Other,None,2,460,None,None,Y,100,40,0,0,0,0,None,None,None,0,1,2006,WD,Normal,172400.0
50,RL,17120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,Other,SBrkr,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,,1120,468,0,1588,0,0,2,0,4,1,TA,7,Min2,1,None,None,Other,None,2,680,None,None,N,0,59,0,0,0,0,None,None,None,0,7,2008,WD,Normal,134432.0
120,RL,7175,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,Other,SBrkr,TA,TA,CBlock,None,None,None,None,623,None,121,0,744,GasA,TA,Y,,752,0,0,752,1,0,1,0,2,1,TA,4,Typ,0,None,None,Other,None,1,264,None,None,Y,353,0,0,0,90,0,None,None,None,0,2,2010,WD,Normal,125000.0
20,RL,10634,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,Other,SBrkr,TA,TA,PConc,None,None,None,None,428,None,180,0,608,GasA,TA,Y,,1319,0,0,1319,1,0,1,0,3,1,TA,5,Min2,0,None,None,Other,None,1,270,None,None,Y,66,0,0,0,0,0,None,None,None,0,11,2009,WD,Normal,123000.0
60,RL,8200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,0,None,0,847,847,GasA,Ex,Y,,847,1081,0,1928,0,0,2,1,4,1,Gd,8,Typ,1,None,None,Other,None,2,434,None,None,Y,100,48,0,0,0,0,None,None,None,0,7,2007,WD,Normal,219500.0
30,RL,10020,Pave,None,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Other,SBrkr,Fa,Fa,BrkTil,None,None,None,None,350,None,0,333,683,GasA,Gd,N,,904,0,0,904,1,0,0,1,1,1,Fa,4,Maj1,0,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,3,2009,WD,Normal,61000.0
85,RL,8846,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,298,None,0,572,870,GasA,Ex,Y,,914,0,0,914,0,0,1,0,2,1,TA,5,Typ,0,None,None,Other,None,2,576,None,None,Y,0,0,0,0,0,0,None,None,None,0,7,2006,WD,Normal,148000.0
60,FV,11143,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,0,None,0,1580,1580,GasA,Ex,Y,,1580,886,0,2466,0,0,3,0,4,1,Gd,8,Typ,1,None,None,Other,None,2,610,None,None,Y,159,214,0,0,0,0,None,None,None,0,12,2007,WD,Normal,340000.0
20,RL,11394,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,1445,None,0,411,1856,GasA,Ex,Y,,1856,0,0,1856,1,0,1,1,1,1,Ex,8,Typ,1,None,None,Other,None,3,834,None,None,Y,113,0,0,0,0,0,None,None,None,0,6,2010,New,Partial,394432.0
60,RL,8123,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,TA,PConc,None,None,None,None,0,None,0,982,982,GasA,Ex,Y,,1007,793,0,1800,0,0,2,1,3,1,TA,7,Typ,1,None,None,Other,None,2,463,None,None,Y,100,63,0,0,0,0,None,None,None,0,6,2009,WD,Normal,179000.0
50,RL,5000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Other,SBrkr,TA,TA,BrkTil,None,None,None,None,218,None,0,808,1026,GasA,TA,Y,,1026,665,0,1691,0,0,2,0,3,1,Gd,6,Typ,1,None,None,Other,None,1,308,None,None,Y,0,0,242,0,0,0,None,None,None,0,5,2010,WD,Normal,127000.0
20,FV,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,0,None,0,1293,1293,GasA,Ex,Y,,1301,0,0,1301,1,0,2,0,2,1,Gd,5,Typ,1,None,None,Other,None,2,572,None,None,Y,216,121,0,0,0,0,None,None,None,0,8,2006,New,Partial,187750.0
60,RL,9245,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,0,None,0,939,939,GasA,Ex,Y,,939,858,0,1797,0,0,2,1,3,1,Gd,8,Typ,0,None,None,Other,None,2,639,None,None,Y,144,53,0,0,0,0,None,None,None,0,4,2007,WD,Normal,213500.0
45,RH,9000,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Other,SBrkr,TA,TA,BrkTil,None,None,None,None,0,None,0,784,784,GasA,TA,N,,784,0,0,784,0,0,1,0,2,1,TA,5,Typ,0,None,None,Other,None,2,360,None,None,N,0,0,91,0,0,0,None,None,None,0,10,2009,WD,Normal,76000.0
60,RL,53107,Pave,None,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,Other,SBrkr,Gd,TA,PConc,None,None,None,None,985,None,0,595,1580,GasA,Ex,Y,,1079,874,0,1953,1,0,2,1,3,1,Gd,9,Typ,2,None,None,Other,None,2,501,None,None,Y,216,231,0,0,0,0,None,None,None,0,6,2007,WD,Normal,240000.0
120,RL,3182,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,24,None,0,1232,1256,GasA,Ex,Y,,1269,0,0,1269,0,0,2,0,2,1,Gd,6,Typ,1,None,None,Other,None,2,430,None,None,Y,146,20,0,0,144,0,None,None,None,0,4,2010,WD,Normal,192000.0
50,RL,8410,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,Other,SBrkr,TA,Fa,PConc,None,None,None,None,0,None,0,658,658,GasA,TA,Y,,658,526,0,1184,0,0,1,0,5,1,TA,8,Typ,0,None,None,Other,None,0,0,None,None,N,0,151,0,0,0,0,None,None,None,0,5,2006,WD,AdjLand,81000.0
80,RL,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,Other,SBrkr,TA,TA,CBlock,None,None,None,None,631,None,0,410,1041,GasA,Ex,Y,,1125,0,0,1125,1,0,1,0,3,1,TA,6,Typ,1,None,None,Other,None,1,352,None,None,Y,296,0,0,0,0,0,None,None,None,0,10,2009,WD,Abnorml,125000.0
20,RL,9382,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,0,None,0,1468,1468,GasA,Ex,Y,,1479,0,0,1479,0,0,2,0,3,1,Gd,6,Typ,0,None,None,Other,None,2,577,None,None,Y,120,25,0,0,0,0,None,None,None,0,7,2008,WD,Normal,191000.0
60,RL,12474,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Ex,TA,PConc,None,None,None,None,1280,None,0,402,1682,GasA,Ex,Y,,1742,590,0,2332,1,0,2,1,3,1,Ex,9,Typ,1,None,None,Other,None,3,846,None,None,Y,196,134,0,0,0,0,None,None,None,0,8,2008,New,Partial,426000.0
50,RL,8405,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1900,1950,Gable,CompShg,MetalSd,MetalSd,Other,SBrkr,TA,TA,BrkTil,None,None,None,None,241,None,391,229,861,GasA,Ex,Y,,961,406,0,1367,1,0,1,0,4,1,TA,7,Typ,0,None,None,Other,None,1,384,None,None,Y,0,130,112,0,0,0,None,None,None,0,4,2008,WD,Normal,119000.0
60,RL,12209,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,TA,PConc,None,None,None,None,690,None,0,114,804,GasA,Ex,Y,,804,1157,0,1961,1,0,2,1,3,1,Gd,7,Typ,1,None,None,Other,None,2,560,None,None,Y,125,192,0,0,0,0,None,None,None,0,6,2009,WD,Normal,215000.0
20,RL,8339,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1959,Gable,CompShg,MetalSd,MetalSd,Other,SBrkr,TA,TA,Slab,None,None,None,None,0,None,0,0,0,GasA,TA,Y,,882,0,0,882,0,0,1,0,3,1,TA,5,Typ,0,None,None,Other,None,1,294,None,None,Y,0,0,0,0,0,0,None,None,None,1200,7,2007,WD,Normal,106500.0
30,RL,7446,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941,1950,Gable,CompShg,WdShing,Wd Shng,Other,SBrkr,TA,TA,CBlock,None,None,None,None,266,None,0,522,788,GasA,TA,Y,,788,0,0,788,0,0,1,0,2,1,TA,4,Typ,2,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,4,2006,WD,Abnorml,100000.0
50,RL,10134,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,Other,SBrkr,TA,TA,CBlock,None,None,None,None,0,None,0,735,735,GasA,Gd,Y,,735,299,0,1034,0,0,1,0,2,1,TA,5,Typ,0,None,None,Other,None,1,240,None,None,Y,0,39,0,0,0,0,None,None,None,0,7,2007,WD,Normal,109000.0
20,RL,9571,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,Other,SBrkr,TA,TA,CBlock,None,None,None,None,739,None,0,405,1144,GasA,TA,Y,,1144,0,0,1144,1,0,1,0,3,1,TA,6,Typ,0,None,None,Other,None,1,596,None,None,Y,44,0,0,0,0,0,None,None,None,0,6,2010,WD,Normal,129000.0
20,RL,7200,Pave,None,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,Other,SBrkr,TA,TA,CBlock,None,None,None,None,777,None,0,117,894,GasA,TA,Y,,894,0,0,894,0,0,1,0,2,1,TA,6,Typ,0,None,None,Other,None,2,600,None,None,Y,215,0,0,0,0,0,None,None,None,0,9,2009,WD,Normal,123000.0
60,RL,7590,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,TA,CBlock,None,None,None,None,540,None,0,324,864,GasA,TA,Y,,876,936,0,1812,0,0,2,0,4,1,TA,8,Typ,1,None,None,Other,None,1,264,None,None,Y,0,168,0,0,0,0,None,None,None,0,7,2007,WD,Normal,169500.0
30,RM,8967,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,Other,SBrkr,TA,Fa,BrkTil,None,None,None,None,0,None,0,961,961,GasA,Gd,Y,,1077,0,0,1077,0,0,1,0,2,1,TA,6,Maj2,0,None,None,Other,None,1,338,None,None,N,0,0,0,0,0,0,None,None,None,0,11,2007,WD,Abnorml,67000.0
60,FV,8125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,812,None,0,280,1092,GasA,Ex,Y,,1112,438,0,1550,1,0,2,0,2,1,Gd,7,Typ,0,None,None,Other,None,2,438,None,None,Y,0,168,0,0,0,0,None,None,None,0,10,2009,WD,Normal,241000.0
120,RL,14963,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,CompShg,BrkFace,BrkFace,Other,SBrkr,Gd,TA,PConc,None,None,None,None,786,None,0,474,1260,GasA,Ex,Y,,1288,0,0,1288,1,0,1,1,1,1,Ex,4,Typ,2,None,None,Other,None,2,500,None,None,Y,120,30,0,0,224,0,None,None,None,0,12,2008,WD,Normal,245500.0
20,RL,8767,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,24,None,0,1286,1310,GasA,Ex,Y,,1310,0,0,1310,0,0,2,0,3,1,Gd,6,Typ,1,None,None,Other,None,2,400,None,None,Y,0,0,0,0,0,0,None,None,None,0,7,2006,New,Partial,164990.0
30,RL,10200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,Other,SBrkr,TA,TA,PConc,None,None,None,None,0,None,0,672,672,GasA,Ex,Y,,672,0,0,672,0,0,1,0,2,1,TA,4,Typ,0,None,None,Other,None,1,240,None,None,N,168,0,0,0,0,0,None,None,None,0,8,2008,WD,Normal,108000.0
60,RL,12090,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,0,None,0,1141,1141,GasA,Gd,Y,,1165,1098,0,2263,0,0,2,1,4,1,Gd,10,Typ,1,None,None,Other,None,2,420,None,None,Y,144,123,0,0,0,0,None,None,None,0,7,2006,WD,Abnorml,258000.0
60,RL,10364,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,Other,SBrkr,TA,TA,PConc,None,None,None,None,0,None,0,806,806,GasA,Gd,Y,,806,766,0,1572,0,0,2,1,3,1,TA,7,Typ,1,None,None,Other,None,2,373,None,None,Y,0,40,0,0,0,0,None,None,None,0,5,2007,WD,Normal,168000.0
20,RL,9991,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,4,1976,1993,Gable,CompShg,Plywood,Plywood,Other,SBrkr,TA,TA,CBlock,None,None,None,None,1116,None,0,165,1281,GasA,Ex,Y,,1620,0,0,1620,1,0,2,0,3,1,TA,8,Min1,1,None,None,Other,None,2,490,None,None,Y,120,78,0,0,0,0,None,None,None,0,6,2009,WD,Normal,150000.0
50,RL,10480,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,Other,SBrkr,TA,TA,BrkTil,None,None,None,None,0,None,0,1064,1064,GasA,Ex,Y,,1166,0,473,1639,0,0,1,0,3,1,TA,6,Maj2,0,None,None,Other,None,1,240,None,None,Y,0,0,0,0,0,0,None,None,None,0,3,2008,WD,Normal,115000.0
70,RL,15576,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1915,1976,Gable,CompShg,Wd Sdng,Plywood,Other,SBrkr,TA,TA,BrkTil,None,None,None,None,0,None,0,840,840,GasA,Ex,Y,,840,840,0,1680,0,0,2,0,4,1,TA,8,Typ,0,None,None,Other,None,1,308,None,None,Y,0,0,160,0,0,0,None,None,None,0,3,2008,WD,Normal,177000.0
60,RL,14154,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,0,None,0,1063,1063,GasA,Ex,Y,,1071,1101,0,2172,0,0,2,1,3,1,Gd,9,Typ,1,None,None,Other,None,3,947,None,None,Y,192,62,0,0,0,0,None,None,None,0,8,2007,New,Partial,280000.0
60,FV,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,789,None,0,245,1034,GasA,Ex,Y,,1050,1028,0,2078,1,0,2,1,3,1,Ex,8,Typ,1,None,None,Other,None,3,836,None,None,Y,0,102,0,0,0,0,None,None,None,0,4,2008,New,Partial,339750.0
20,RL,9571,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3,1958,1958,Gable,CompShg,BrkComm,Brk Cmn,Other,SBrkr,TA,Fa,CBlock,None,None,None,None,0,None,0,1276,1276,GasA,TA,Y,,1276,0,0,1276,0,0,1,0,3,1,TA,5,Mod,0,None,None,Other,None,1,350,None,None,Y,0,0,0,0,0,0,None,None,None,0,6,2009,COD,Abnorml,60000.0
190,RL,34650,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,Other,SBrkr,TA,TA,CBlock,None,None,None,None,1056,None,0,0,1056,GasA,TA,N,,1056,0,0,1056,1,0,1,0,3,1,TA,5,Typ,0,None,None,Other,None,2,572,None,None,Y,264,0,0,0,0,0,None,None,None,0,1,2006,WD,Normal,145000.0
20,FV,4403,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,MetalSd,MetalSd,Other,SBrkr,Ex,TA,PConc,None,None,None,None,578,None,0,892,1470,GasA,Ex,Y,,1478,0,0,1478,1,0,2,1,2,1,Gd,7,Typ,1,None,None,Other,None,2,484,None,None,Y,0,144,0,0,0,0,None,None,None,0,6,2010,New,Partial,222000.0
30,RM,8960,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,6,1927,1950,Gable,CompShg,WdShing,Wd Shng,Other,SBrkr,TA,TA,CBlock,None,None,None,None,0,None,0,1008,1008,GasA,Gd,Y,,1028,0,0,1028,0,0,1,0,2,1,TA,5,Typ,1,None,None,Other,None,2,360,None,None,Y,0,0,130,0,0,0,None,None,None,0,3,2010,WD,Normal,115000.0
60,RL,11228,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,50,None,531,499,1080,GasA,Ex,Y,,1080,1017,0,2097,0,1,2,1,3,1,Gd,9,Typ,1,None,None,Other,None,3,678,None,None,Y,196,187,0,0,0,0,None,None,None,0,12,2008,WD,Normal,228000.0
20,RL,8899,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,Gd,TA,PConc,None,None,None,None,24,None,0,1316,1340,GasA,Ex,Y,,1340,0,0,1340,0,0,2,0,3,1,Gd,6,Typ,0,None,None,Other,None,2,396,None,None,Y,100,30,0,0,0,0,None,None,None,0,8,2007,New,Partial,181134.0
60,RL,7844,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,HdBoard,Other,SBrkr,TA,TA,CBlock,None,None,None,None,209,None,0,463,672,GasA,TA,Y,,672,728,0,1400,0,0,1,1,3,1,TA,6,Typ,1,None,None,Other,None,2,440,None,None,Y,0,0,0,0,0,0,None,None,None,0,3,2006,WD,Normal,149500.0
70,RL,22420,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6,6,1918,1950,Hip,CompShg,Wd Sdng,Stucco,Other,SBrkr,TA,TA,BrkTil,None,None,None,None,1128,None,0,242,1370,GasW,TA,N,,1370,1254,0,2624,1,0,2,1,4,1,TA,10,Typ,1,None,None,Other,None,3,864,None,None,N,0,0,0,0,0,0,None,None,None,0,11,2007,WD,Normal,239000.0
50,RL,8160,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,Other,SBrkr,TA,TA,BrkTil,None,None,None,None,312,None,0,444,756,GasA,Fa,N,,756,378,0,1134,1,0,1,1,3,1,TA,7,Typ,0,None,None,Other,None,1,240,None,None,P,0,0,0,0,0,0,None,None,None,0,4,2007,WD,AdjLand,126000.0
20,RL,8450,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,TA,CBlock,None,None,None,None,775,None,0,281,1056,GasA,Ex,Y,,1056,0,0,1056,1,0,1,0,3,1,TA,6,Typ,1,None,None,Other,None,1,304,None,None,Y,0,85,184,0,0,0,None,None,None,0,7,2010,WD,Normal,142000.0
90,RM,7060,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,Other,SBrkr,TA,Gd,PConc,None,None,None,None,1309,None,0,35,1344,GasA,Ex,Y,,1344,0,0,1344,2,0,2,0,2,2,TA,8,Typ,0,None,None,Other,None,4,784,None,None,Y,0,0,0,0,0,0,None,None,None,0,11,2008,WD,Alloca,206300.0
